# OpenFOAM
# Time	Ux	Uy	Uz	p	epsilon	k
42	0.8374689155794394	0.17175037599905485	0.12165897154451089	0.7123117910214489	0.8723210904965621	0.6011231070331018
43	0.33125202696213585	0.6151228123115957	0.6477881635050152	0.9938230233438609	0.30490234788207426	0.9493324275198315
44	0.6906244885949795	0.8386168842822607	0.9969220257150151	0.7615203636863979	0.2239410901993284	0.28191830541528295
45	0.45224975756374386	0.7216700739008907	0.08115349716049569	0.6823905930271976	0.07719042657853092	0.6755680203823674
46	0.7431879613499234	0.16400134067004735	0.7955473179699362	0.18850317787064697	0.6086174045347486	0.936873256948626
47	0.5592787296235769	0.6611411025881092	0.2540481367455736	0.713710338036214	0.8260249603861125	0.27443125113235367
48	0.6800942188808966	0.031212311964324946	0.1584835625867248	0.9902875738517024	0.47158573763543676	0.34586805108348007
49	0.24949809157621794	0.9825855524113268	0.30388809358423685	0.8975329056912841	0.2510928135972941	0.5935559366333419
50	0.8702683217349739	0.9009230979971281	0.289373991484406	0.9403119923361264	0.7315245197463052	0.04544358922222891
51	0.6961944641786768	0.8507778355552592	0.5826633820362024	0.8996723838888528	0.9916875240077332	0.7070843598034307
52	0.2990204761619675	0.4200548007473468	0.719547031085972	0.502284661212898	0.414228028915245	0.7605831861177922
53	0.7532977346145784	0.18563484095050564	0.920888730845328	0.14206676945894958	0.2512174032223581	0.4789467077494495
54	0.6162152740263708	0.8539505347815646	0.11885249214332305	0.18644357785433086	0.24604933012568775	0.2766862612793166
55	0.556200584793409	0.36883714203867923	0.2805440408803015	0.9943340898143554	0.1069718169032815	0.685310696596336
56	0.14588322277755217	0.8688298488220743	0.7336758698314386	0.5064541847221219	0.9124716712157335	0.9881694474559672
57	0.579214468381177	0.33194554990006175	0.6439853430902664	0.6147958823258916	0.6546435829840578	0.006320513504813219
58	0.13636178915620312	0.7976927619214969	0.30227250478607437	0.9432862216973372	0.10933928157982076	0.7396819694018615
59	0.07857155588891795	0.4731766265598275	0.34798703548772747	0.6897026899926032	0.21017944317756143	0.3757917712402754
60	0.43283852659341315	0.9782818301089027	0.5586216557920444	0.49886469077249485	0.5709867985357068	0.6020296782910785
61	0.7560028624369212	0.2320403824352525	0.7273407246136642	0.3682280204899029	0.5028806862058537	0.19394798205696195
62	0.3577662108255606	0.2826643284685627	0.08589716984160156	0.5054308101127335	0.410022395847048	0.7643818784032655
63	0.4729899059804431	0.8522114771088309	0.5340370044813876	0.258544032177374	0.2907159878424912	0.18725201787075207
64	0.08457162788990269	0.4382767330037428	0.3441273334665411	0.9020904275791543	0.5528573763734034	0.8755017486583992
65	0.4611400872670006	0.8156582584786906	0.12711341119313369	0.3370117488758576	0.45247486201498643	0.13631323785819582
66	0.7795226877376019	0.17553423531895174	0.11080239055736507	0.05515911096595982	0.054852921146006484	0.8045236004753243
67	0.7695438920965161	0.9658083296720901	0.759446092350502	0.6869064501896318	0.07811539992625749	0.0032267685656802714
68	0.07954871276878117	0.9306663603392558	0.3379839084312698	0.8009657748126251	0.14045932945046247	0.330929963687277
69	0.14943646084845807	0.6909717428338045	0.18147874007287346	0.9084132409776705	0.36921112999709316	0.5596443094397877
70	0.2372228472675586	0.7444218231179347	0.8961841128500069	0.9969659845398884	0.6563766946089508	0.7057369736706619
71	0.7919832621090301	0.3342493671265001	0.2274003828333071	0.8418920832806757	0.800476344212052	0.6523513522715864
72	0.47960923646721454	0.15168313494608032	0.43762937104447275	0.5881345726991001	0.7891189457792006	0.35990896382033566
73	0.5146654302735718	0.9459128517477869	0.6915681424779627	0.9905829141302053	0.3249364906359422	0.17578507924128994
74	0.2031266205773541	0.22590676501014628	0.8635483840035032	0.5170355089359273	0.7866002901598856	0.4736451841096211
75	0.093551406352397	0.8766539033162947	0.9869246533945086	0.7243508672008147	0.3911010009765057	0.838695195735994
76	0.7086701766877435	0.9755960895625846	0.8807745011233007	0.7504144497979359	0.6743380784199614	0.6194274266103429
77	0.3142881711060276	0.18731368840140306	0.4082889740509046	0.6818412962687533	0.16032496384438333	0.019474335220006966
78	0.41224444074065625	0.1252515891154352	0.6569091749554313	0.49948198638802	0.025517639985154217	0.4918340533897887
79	0.8096849164981009	0.2702356409812905	0.8844965267303766	0.04952426803155585	0.25869680548178164	0.7530928837110958
80	0.6869443998621085	0.4626873727791537	0.37585660203499194	0.442446465745284	0.2705450427627648	0.6503929958060134
81	0.18003364584832937	0.9127811405414724	0.7931903054077765	0.687828458003743	0.00864484628105222	0.5123102669446364
82	0.6622288125502679	0.5114995463953974	0.6679918672049088	0.7085724033143952	0.2149568317844579	0.12413341885099438
83	0.8150493885804164	0.007747718367072887	0.3967971964574216	0.0851811402239212	0.04238164469667194	0.23066154863716093
84	0.8135548155972191	0.639567187711804	0.9316234260441435	0.745639880454213	0.44815277677568	0.5149773983472271
85	0.7000656231638638	0.7385009001889349	0.7053462390400534	0.9969583128244313	0.019419819808896843	0.20500503622873512
86	0.43288855096115153	0.7730303627220448	0.33437185351523613	0.059480679200564324	0.2216356824185426	0.6707278336751759
87	0.8486580201275944	0.06797529997389096	0.295366023500645	0.03384513500857589	0.2118091066173421	0.8828659806182227
88	0.12928155568910993	0.03107572642585099	0.7698057917967553	0.04587261530619524	0.06879744412527222	0.4955428009161603
89	0.46457061751977635	0.3386557693249267	0.0007248091070410911	0.964738364531916	0.8761543059642432	0.34626677517202353
90	0.23293656699157927	0.9630994053854869	0.2952885110301098	0.5644429052190035	0.9942055047572617	0.26972996759559553
91	0.782287352434916	0.19164032534443887	0.047857507590085335	0.3757103759970778	0.8941567081293013	0.7772946885188148
92	0.30846407449129853	0.5771938645630945	0.0011255482246118609	0.11554008094454271	0.3595124219775161	0.9050458917831599
93	0.05530876769565307	0.9671348481110528	0.4474439226012751	0.6939676039091537	0.4553361719668172	0.3683873462232786
94	0.38575328922182617	0.6653230333155359	0.44385457655259397	0.2974267425683873	0.2828161082893378	0.2959332608829036
95	0.10313904459488343	0.1891440629528901	0.11562649769535283	0.7898324629981265	0.21841357496919245	0.8094953412110542
96	0.5024376897803727	0.17808283336276276	0.2904462820966809	0.6343967083499581	0.8806823210924867	0.575808890805792
97	0.6600996474953648	0.602939167756995	0.23068709803807497	0.009771117187814315	0.6059190799782671	0.22134983828438726
98	0.930637300614005	0.6501338077794837	0.6974521997061329	0.9107748449616316	0.5820891292031991	0.16480409002789242
99	0.8474527919582346	0.39360800514092054	0.22707678726741787	0.40296988668033185	0.20888024483040502	0.9418565108974222
100	0.07372326928940354	0.04848943016705731	0.08636126403660926	0.15534005267316553	0.5950797209601539	0.9579155560158537
101	0.8411237198149528	0.009170009136708401	0.7594125332230273	0.4836951460401411	0.624759535321323	0.5366580484227196
102	0.40287804785175263	0.6031713862352223	0.32345143224018447	0.7614556439143513	0.5831877202611451	0.4564755046565092
103	0.4978032676607975	0.773401491793222	0.28456504632515034	0.7732336562958949	0.17667878585188346	0.946031360634145
104	0.30151566418132714	0.9989101966389072	0.4144398481151518	0.47724589762010383	0.1276510599312839	0.28023490149143027
105	0.14908645872544757	0.5285511726677556	0.27712624656731055	0.4962492756096587	0.9181214485976023	0.8004646959334615
106	0.9920494691035919	0.41850222733462683	0.571073079189323	0.6654185517634502	0.2754762891836565	0.7172794404037599
107	0.4474625421831878	0.38216610063161693	0.41523410939667516	0.3766074439900575	0.6410878560347597	0.5628858779293707
108	0.6815957419118286	0.6970814018165431	0.22788182818508396	0.2680859738722181	0.5358836791173307	0.1386970771502939
109	0.7914988681438963	0.529481055584049	0.09840319065645398	0.9583448509710438	0.6970173182044181	0.6610853337311021
110	0.6353435404691642	0.2688751408529061	0.7908856491485236	0.1680530272930546	0.14903568289404967	0.9207507822866505
111	0.8764607863148279	0.14091890230686965	0.6890721171089653	0.31981530176821726	0.9362800997598107	0.22808672638460392
112	0.7735060731241787	0.6463719667906536	0.6580789676906257	0.8835740756630709	0.2925325907916343	0.6964490045101797
113	0.4859822676882617	0.4020586479176459	0.8744458474824587	0.6521146738145445	0.23531227751453865	0.42172374346412755
114	0.6972469053579523	0.5113595339490914	0.00047648336046623996	0.7662803891087608	0.830221157339432	0.759098651789864
115	0.2753077529592507	0.003277082371456963	0.6298076871078758	0.9954290728515238	0.6007289825907999	0.6340357093041785
116	0.8021956838102959	0.5214695648419151	0.3639178181008219	0.9193822595011097	0.7488719756275304	0.5694164212314057
117	0.6732107611490261	0.40691986658759915	0.7616361442784638	0.08105169585397909	0.9489201459961081	0.947836803587455
118	0.447726716585474	0.5264851492192579	0.4347546453477441	0.014037659329965257	0.2920759485544401	0.5748631062281956
119	0.41703685237383414	0.6474202264075907	0.7588751173669965	0.2240329528863616	0.289186632356371	0.4698802327914676
120	0.9664189311720586	0.3609903214477307	0.7297316081520167	0.1948652204454684	0.8527305368262098	0.37650654626051483
121	0.894610953668845	0.73287991433704	0.24022547487408108	0.40772466974100696	0.3469959298054277	0.8437593405097834
122	0.11343299638766569	0.6557263216583561	0.889884525542932	0.7664306065931263	0.3247495889977845	0.09269957723251332
123	0.4336031389500302	0.4015727987377159	0.3987014962729297	0.6014713540031483	0.4427810084215046	0.2779854262551905
124	0.125322708169059	0.26421864831146213	0.040962367846585246	0.6268588453180561	0.4934610011071737	0.0543810117665352
125	0.9663029750164901	0.8590041867970115	0.4456184425169416	0.1405412983295139	0.7401568173552534	0.8399038580553421
126	0.9223584064479888	0.4179854773029821	0.4247474655860686	0.7781161332495952	0.37329901637636487	0.08750082418808225
127	0.6429115198391949	0.9212130184477331	0.323711187989957	0.5208276517024434	0.09289756070964916	0.7095251349688371
128	0.8981409737927418	0.2689483418674701	0.5535618158398694	0.09952677702847568	0.8631759882074924	0.07610951758924756
129	0.6673221872592024	0.6390504929884894	0.012765246525703433	0.40349255923609817	0.4177704384567982	0.14045298437578058
130	0.19048603033779687	0.7096090165545129	0.8828554071303054	0.6425867086987059	0.680348497353641	0.5506611590928051
131	0.5996810183883785	0.7178840064851021	0.7984552396329899	0.24242806138185358	0.08900881940470506	0.270066198846841
132	0.2455764354575437	0.2495072041293699	0.9978710074904861	0.7428603923685643	0.4325091171825498	0.5253590305430517
133	0.6290945855477459	0.16595964934426644	0.8491228652776528	0.1338519661805041	0.7784694542881365	0.22205425039955617
134	0.9459251255086394	0.1129016831491052	0.5761607877765663	0.5785912571942727	0.3105682669641546	0.8474098621555579
135	0.2741629691919857	0.4727272861229711	0.7868190087586061	0.9893633202961084	0.2389189044539689	0.5701955236589554
136	0.9718974547972425	0.976499873120593	0.04724285661247751	0.5066161776392004	0.008124480671631518	0.9271763992752557
137	0.9578543770549502	0.8704651639334983	0.5058967422573816	0.04359001027902698	0.29620949394274043	0.8869673816085119
138	0.5497798438377416	0.39455478636178576	0.09548704467687508	0.1899253718865742	0.9849769593272565	0.5046894297006209
139	0.6683122286331451	0.24574848419790885	0.048438163947024826	0.6727756833933989	0.8080142541722458	0.4893013841727516
140	0.4263228576015782	0.12630486958663256	0.6883581278449988	0.5314252198692759	0.4704575926899568	0.12622085618614354
141	0.33316386745800286	0.402253351508726	0.5838422862014391	0.06409660584618271	0.9887627356680969	0.8836350701261516
142	0.823831120779242	0.9435913844061823	0.7883579820899368	0.47568905689175944	0.7129368039904226	0.7545402255318933
143	0.33651558047565966	0.468191866420252	0.5006315012665696	0.8044937836890879	0.46385549974079765	0.3209892900760202
144	0.9289454702618614	0.8270629456963529	0.5308125140950539	0.9566766880412422	0.25533710140428734	0.6371815554243677
145	0.8398374964664674	0.4661478000690007	0.5123400669497814	0.14935573979608097	0.7799562911041417	0.11715255804021918
146	0.18491355934089437	0.8249132111452147	0.5745879999592961	0.7650169782331682	0.862202072180434	0.20521905287680964
147	0.45615808213913867	0.6099329326082806	0.6369265280222903	0.042301397711544175	0.4472551942179904	0.11036486724491179
148	0.36874364832229334	0.05918973818028639	0.483931517106558	0.9903567552302884	0.2981691108136977	0.5200323882364268
149	0.6654115361598179	0.9973391994715821	0.44048270876097273	0.21050681816699024	0.5380186229273115	0.9776045048111281
150	0.2653757849480609	0.13889826638608915	0.9960686191462119	0.520405069419957	0.17543260217199752	0.4259332226551741
151	0.8516618501050404	0.9386861692905281	0.22651522733814766	0.8573010685495107	0.8169309366876153	0.7958598579999798
152	0.1999156941844069	0.16547249241045903	0.6769779510184551	0.3294919209280224	0.4770717600016735	0.24253560906135607
153	0.5497638612217858	0.5790739400435744	0.06008806449014126	0.935225755804642	0.8953267088770264	0.799267903408395
154	0.5619604769513142	0.4858777317993166	0.804758103443516	0.9918726209140988	0.3828915331382833	0.4118359307797309
155	0.18972144535838775	0.5252122783480258	0.28748149522283073	0.0009234318612638681	0.7695270330770934	0.25287028849311344
156	0.08534516142742765	0.2575501907169885	0.1060841566004973	0.010380435674036903	0.053088067387058624	0.4686808484424082
157	0.03985292527259543	0.3220691155484706	0.6335679596996674	0.4383057531658576	0.2808320646235857	0.9386745075265379
158	0.17453318103787407	0.8309087066292591	0.6278796998373819	0.021677989353497185	0.05175509961028546	0.4905520745386708
159	0.7390178412054892	0.7381660945923494	0.698878119116688	0.23123947701685432	0.1634184901482918	0.22882105379289797
160	0.20405902752230587	0.9671691098423618	0.31280910750384316	0.3183479175344536	0.5910486450089606	0.6574388087020597
161	0.8466768396647778	0.8115190330597738	0.0933937812663519	0.19051318681683926	0.9044722774436035	0.38633918429064906
162	0.9570812384230739	0.6033556397941643	0.4998701268937108	0.6998019079690624	0.8268347271285295	0.8599011249605415
163	0.2682470114402352	0.31121394450673034	0.07769812036198642	0.9780407915724183	0.7467666330993963	0.8240550188009957
164	0.6210557901230789	0.8990308361859071	0.5579174649822513	0.006935237227754354	0.21786979783644278	0.6640703387521176
165	0.30429131762609174	0.2850668968044866	0.1602251496591185	0.41239592517563506	0.5489465072563393	0.4310534114778001
166	0.04843033748217629	0.42963814306359505	0.8657043937005137	0.27812406538932366	0.19673672964178757	0.8959591451038325
167	0.1583079267489067	0.27689970954177556	0.8911304370406595	0.21051452662621195	0.6029351267277324	0.9173250178721769
168	0.5460986347122737	0.5467283929997871	0.6301311528347195	0.5459827559011781	0.14988569182300093	0.4440274118516103
169	0.8872504662125237	0.3291100101516996	0.8373641820117811	0.9707363046470829	0.6818067210636356	0.5167903564315812
170	0.7044624422243673	0.08159900296180744	0.15873012517451568	0.7909031249575199	0.3763827305285442	0.43433065556182326
171	0.01840399080180355	0.15511283430816591	0.5346750541991544	0.3632687083126608	0.4706429628494314	0.8135794790212879
172	0.3765339867640344	0.10409143165950585	0.31719945108626846	0.7760353830189596	0.044671901843586714	0.02954892481929894
173	0.737101017562333	0.18447574694749191	0.8272022403722564	0.751812127546266	0.48741699311979136	0.6757106870941699
174	0.9951802063601264	0.19721368505120784	0.49066737952420614	0.7893765260067841	0.13952753406069307	0.72128239893922
175	0.43147269070383365	0.47758831585427264	0.34535869391931406	0.5153133198194989	0.6667874743284742	0.7954135754523287
176	0.5774742463031207	0.22826120884884493	0.02193552321760117	0.886712362759457	0.40971941251133537	0.5855878707570589
177	0.429970875912576	0.6911003426925756	0.9722015378161426	0.9541335207686874	0.9719679378688972	0.11939497356253193
178	0.22013855713101427	0.8830883330106585	0.7146551245816991	0.38358105925206476	0.11992218314896785	0.8450080401250026
179	0.20911067890886248	0.8075632907080034	0.6060764601193326	0.8294944767577954	0.6789094006043241	0.8139615057852514
180	0.6512722110537444	0.6172113901899101	0.3693399213088885	0.982598412401956	0.0074823257351138706	0.6417288264389491
181	0.3107915320138064	0.0018839976549451798	0.36107870380539087	0.3297182673442157	0.6767452671791523	0.6790344291633399
182	0.20867157434701622	0.3881516443244776	0.025759460524111932	0.25141240319470115	0.23315515391281139	0.07354384390720392
183	0.8127712007032344	0.6676253793149388	0.24480604022931818	0.46826450377074635	0.25900726372973604	0.6463072417195359
184	0.69266399169597	0.5113286487276597	0.20964832308334358	0.2380903862113064	0.8227506195710974	0.7286765205001702
185	0.4084734800450138	0.9705756897909039	0.22029713899761705	0.21466012601578655	0.7497216084245766	0.03442484704064219
186	0.4622268341908363	0.6663550864850715	0.7840706638840395	0.9633097482370788	0.6737101095968545	0.03652236094230299
187	0.10585187720807554	0.021752771182053543	0.10962761271408761	0.8213452657643895	0.3558901449901384	0.053507919232907986
188	0.15772579651255092	0.2014546916805543	0.6284806216980651	0.8418510732729056	0.26848997322739865	0.7991364936613573
189	0.1462683080118634	0.3625032926598001	0.9904584346639181	0.778046233411523	0.8920552913552012	0.5751482815951646
190	0.8830117928588169	0.0488828409239368	0.4230046981605635	0.01860534277201009	0.903680557106717	0.33314264052331444
191	0.28327818497777957	0.6192556902798025	0.575935102214959	0.013328931981802516	0.36039877280857036	0.6366083970896509
192	0.08383666217456265	0.7219017638994404	0.9132505701294209	0.22345809348163337	0.5525213051574006	0.6943576346932727
193	0.8196153451109913	0.7352369617977298	0.2760256308607524	0.7692646401251532	0.32449943008780635	0.2387049710500262
194	0.7857562320384087	0.15461394172251908	0.017224283560585363	0.28127618069807003	0.5818829266730643	0.4758830872597126
195	0.2909784314228582	0.767414161534801	0.6358120393330203	0.038758485154738564	0.5217103692393874	0.7814242345798093
196	0.1883236011308772	0.730575669096785	0.1639806903126071	0.07297568479994021	0.9196776330389058	0.21950703784287373
197	0.3091782338460869	0.6592418099391194	0.5342424417073609	0.7873154759222063	0.16097150473006117	0.6978446841060054
198	0.9188856049123854	0.2799421208146795	0.6051957040693212	0.18392376253258147	0.5667037156547611	0.7478985334466838
199	0.928365689282656	0.5801733966927178	0.569551207843452	0.3875882474209751	0.6921075588786513	0.9376363857842169
200	0.2354671106839903	0.10822377355346902	0.970833652375024	0.4741224004985174	0.26108672607613703	0.45845039313055813
201	0.9688121367631916	0.8579850737903469	0.863386640189009	0.8279330408514504	0.9100995955371115	0.8196009092571449
202	0.08132224500527574	0.8703558757103822	0.19526555530719858	0.9921731817618709	0.38596038282973333	0.48684655046904035
203	0.8339387568364192	0.7535324967478604	0.8803198278894884	0.07677009150042935	0.8949557876786519	0.6413865256002357
204	0.3564209360561248	0.6923928936817673	0.6965185966949097	0.9342457631396681	0.6086918599057833	0.1253166111365649
205	0.2454119032591231	0.8790511696379987	0.36879403013423595	0.39992227402747105	0.9697203684968894	0.04136996725466813
206	0.6437297603408416	0.7747287909730279	0.47572440419744366	0.08281053440765529	0.3388169736872082	0.7787108028048566
207	0.2356208130280134	0.2092912993749073	0.1755210960793797	0.21949232567361965	0.3203029686731812	0.3909585524334913
208	0.8076438239231905	0.2565875546658184	0.5682769574191472	0.35046758703309	0.9989950351040638	0.11569801704461624
209	0.7800881491666953	0.3638175667490411	0.5454265409612012	0.20201548425806293	0.39750827619522056	0.39158211972716706
210	0.4744700034848154	0.540183146775505	0.04903805879579526	0.05346554084481914	0.9203158812182598	0.5808689052432295
211	0.40694294502110306	0.23554682602655197	0.43652291466665016	0.1566162965011404	0.7991399022057027	0.804987312545516
212	0.5965920851541282	0.23754774234463572	0.22801814990082214	0.06771073308831588	0.5413454282230595	0.5975099111825241
213	0.05199420836305779	0.6931448998264462	0.9277573579608952	0.5740722442478265	0.985310093978296	0.43015690771635606
214	0.6089126505231727	0.875974771060904	0.32278909678751155	0.12338407160183418	0.365877557173909	0.42142852113778784
215	0.4712298539583285	0.14161813749441288	0.3718904643736063	0.23796627579144625	0.49327876852221264	0.4420242723151132
216	0.8767006334806233	0.33560810176279376	0.7952356295348353	0.8451012473166265	0.39379986532970745	0.9869339200531447
217	0.8950039826124233	0.44722887325610294	0.6013400272748514	0.639165248253106	0.5109842879498822	0.8537973520266103
218	0.5202950169234009	0.6404633558344579	0.9647405016202774	0.03849982519335693	0.2008890318916583	0.10836714724996865
219	0.8148064856446245	0.6673477244021514	0.02086578513659232	0.08504537683885272	0.275673520629909	0.4124710773588153
220	0.49428020277115214	0.9652894100652312	0.25063984853258325	0.7851897602660861	0.5798903352859944	0.8050573036876953
221	0.019076482914539672	0.4221138215081417	0.014161576177127433	0.6801892796555131	0.7155514602511791	0.8335868163298285
222	0.27699635209078866	0.07300293084116449	0.25748133555016517	0.5170497525691212	0.24571162927450585	0.3452727511209599
223	0.6055280123338022	0.5056980257965907	0.8849763688556563	0.2024289883794389	0.10809022230989396	0.4586817816484743
224	0.7768760567068181	0.16995045234852368	0.31030535361939016	0.16829786294712212	0.1699359033287844	0.513124825339062
225	0.11307675324800215	0.37120937177883717	0.4894242712376238	0.8519566249837309	0.3479959309031879	0.9525068789252225
226	0.1747503150143579	0.8717004473083336	0.5127707455531049	0.5479830534377585	0.41442183048807446	0.6944254513326268
227	0.09421629080896576	0.7947724881412912	0.4683106839218104	0.7444292764994076	0.23687091070950061	0.8402027442249004
228	0.12070401834457511	0.7368701027092914	0.4230953449710192	0.42566250594959654	0.285636774172358	0.29188631888679817
229	0.377823593884967	0.7996470016218717	0.16423227611282487	0.044238158044044296	0.6173802125379618	0.413485609949813
230	0.4700766197805162	0.2836524604293791	0.8843808986780398	0.9838332629498565	0.8916700347253372	0.7284003226663548
231	0.3836092036450426	0.2613941525407727	0.7081143720304358	0.6569728097779199	0.9569988771938831	0.8647078937352571
232	0.8264924688005824	0.7431402932073524	0.9589485863617555	0.9466973682565966	0.9619543481866344	0.47363562820739125
233	0.3442314485684327	0.7627747760612499	0.6328579147033853	0.7334377648175274	0.49167856522480125	0.6209670201260655
234	0.12765902087545655	0.041160651301727635	0.4352794163488819	0.4812895316861756	0.24746381446680532	0.6666263310391094
235	0.06946908088806858	0.8274137370429633	0.093479537680897	0.9270904627084141	0.8961709569785121	0.07938199951589398
236	0.6213199796318262	0.9709604174733224	0.697258411584951	0.7749039942248056	0.23137448383528947	0.991021961159335
237	0.2951284326643384	0.8011290353021552	0.11947078621484186	0.35339572803839836	0.6685838743367473	0.4271204099736541
238	0.8433026656345101	0.012560886360474255	0.7572292330157789	0.6903680937310936	0.33192042460519044	0.9160308788154647
239	0.5340009629973708	0.964318469686208	0.3715197127173717	0.6516218416596997	0.8984223311501093	0.33071587003679304
240	0.7431304140741578	0.975267068819264	0.06419493713327751	0.42569419232462635	0.43309640045482123	0.03458140693752565
241	0.5206865981249714	0.6508049967604813	0.15383300833020686	0.9524883371617088	0.8441886176464692	0.16446140386731622
242	0.6181727938376703	0.7420755903511971	0.8031547621388763	0.355221625859926	0.7265933457859806	0.15619887170847757
243	0.9781602309394974	0.9889944480120799	0.7001447963546887	0.9385426476261366	0.340275525009735	0.11041790825909492
244	0.8185327341619102	0.3684099861137208	0.4436579879552798	0.013718314647605201	0.7815868882380793	0.5825884793345019
245	0.49549233089522005	0.6330675248437889	0.16305214128123702	0.07869370001221487	0.13677806372308188	0.9122401879385746
246	0.7006537179765608	0.8250792127299356	0.8313710928407912	0.9510489336598146	0.8612098002837127	0.07111858382100178
247	0.22198418665570407	0.5982138120686155	0.7127870683138401	0.2910400279022516	0.16961568123085646	0.8511754503918649
248	0.7811504528043107	0.05101434896110191	0.2790494731447497	0.9871249943451509	0.3686508728220782	0.1467685627835934
249	0.4516693987525685	0.9314561663608076	0.9055783458126319	0.10491642659692968	0.5427819078992805	0.5751543227332763
250	0.2693981443101616	0.8631820821420084	0.2595933906813881	0.8908131293815893	0.9181698064305074	0.1281167689949978
